idSphot,pays,region,departement,departementLat,departementLng,ville,villeLat,villeLng,nomSecours,nomSphot,sphotLat,sphotLng,typeSphot
FR-XXX-0001,France,,,,,73278,,,,FRK2773278D073225,45.39278137017,6.26988048318,LAC
FR-XXX-0001,France,,,,,73286,,,,FRK2773286D073066,45.88050117304,5.84205421960,LAC
FR-XXX-0001,France,,,,,73300,,,,FRK2773300D073040,45.66901477982,5.89317902596,LAC
FR-XXX-0001,France,,,,,73320,,,,FRK2773320D073230,45.25461763790,6.38780309540,LAC
FR-XXX-0001,France,,,,,73327,,,,FRK2773327D073070,45.83128541507,5.79981855613,LAC
FR-XXX-0001,France,,,,,73328,,,,FRK2773328D073046,45.65044970066,5.89012729968,LAC
FR-XXX-0001,France,,,,,74010,,,,FRK2874010D074212,45.90238154904,6.14322985855,LAC
FR-XXX-0001,France,,,,,74010,,,,FRK2874010D074220,45.90424415541,6.14754441006,LAC
FR-XXX-0001,France,,,,,74010,,,,FRK2874010D074320,45.89286684407,6.13731819874,LAC
FR-XXX-0001,France,,,,,74013,,,,FRK2874013D074045,46.35159982089,6.40465984757,LAC
FR-XXX-0001,France,,,,,74013,,,,FRK2874013D074050,46.35975968252,6.42171455184,LAC
FR-XXX-0001,France,,,,,74013,,,,FRK2874013D074060,46.36378468507,6.44249817654,LAC
FR-XXX-0001,France,,,,,74042,,,,FRK2874042D074610,46.06815016257,6.41942436001,LAC
FR-XXX-0001,France,,,,,74063,,,,FRK2874063D074640,46.25644458059,6.84121628357,LAC
FR-XXX-0001,France,,,,,74070,,,,FRK2874070D074010,46.32391622544,6.25623171415,LAC
FR-XXX-0001,France,,,,,74070,,,,FRK2874070D074011,46.32946028252,6.26248147621,LAC
FR-XXX-0001,France,,,,,74104,,,,FRK2874104D074280,45.79311758732,6.21872657910,LAC
FR-XXX-0001,France,,,,,74108,,,,FRK2874108D074290,45.82807948678,6.19515091754,LAC
FR-XXX-0001,France,,,,,74119,,,,FRK2874119D074090,46.40071424766,6.58118570204,LAC
FR-XXX-0001,France,,,,,74121,,,,FRK2874121D074030,46.34962434166,6.35946364801,LAC
FR-XXX-0001,France,,,,,74121,,,,FRK2874121D074035,46.36758457327,6.34943628852,LAC
FR-XXX-0001,France,,,,,74134,,,,FRK2874134D074600,46.15296241684,6.67265053549,LAC
FR-XXX-0001,France,,,,,74154,,,,FRK2874154D074110,46.40553303541,6.65152864521,LAC
FR-XXX-0001,France,,,,,74154,,,,FRK2874154D074120,46.40483814051,6.66784887905,LAC
FR-XXX-0001,France,,,,,74163,,,,FRK2874163D074041,46.35022830966,6.40078676318,LAC
FR-XXX-0001,France,,,,,74172,,,,FRK2874172D074125,46.40520418650,6.63331567248,LAC
FR-XXX-0001,France,,,,,74172,,,,FRK2874172D074130,46.40382198252,6.61980242858,LAC
FR-XXX-0001,France,,,,,74175,,,,FRK2874175D074092,46.40270936801,6.75707056708,LAC
FR-XXX-0001,France,,,,,74175,,,,FRK2874175D074095,46.40789681616,6.71594630953,LAC
FR-XXX-0001,France,,,,,74176,,,,FRK2874176D074250,45.86334968176,6.18603665125,LAC
FR-XXX-0001,France,,,,,74180,,,,FRK2874180D074012,46.34923369438,6.27692397199,LAC
FR-XXX-0001,France,,,,,74180,,,,FRK2874180D074015,46.35572247284,6.28538326520,LAC
FR-XXX-0001,France,,,,,74190,,,,FRK2874190D074580,46.08658604261,6.68076430922,LAC
FR-XXX-0001,France,,,,,74200,,,,FRK2874200D074140,46.40355542381,6.61513297065,LAC
FR-XXX-0001,France,,,,,74208,,,,FRK2874208D074540,45.92230788470,6.65418052185,LAC
FR-XXX-0001,France,,,,,74208,,,,FRK2874208D074550,45.92413442033,6.65484424778,LAC
FR-XXX-0001,France,,,,,74218,,,,FRK2874218D074085,46.39785133589,6.53455168218,LAC
FR-XXX-0001,France,,,,,74225,,,,FRK2874225D074560,45.84645258928,5.96598902398,LAC
FR-XXX-0001,France,,,,,74237,,,,FRK2874237D074100,46.39272269243,6.79377606674,LAC
FR-XXX-0001,France,,,,,74242,,,,FRK2874242D074300,45.84402623102,6.17327626741,LAC
FR-XXX-0001,France,,,,,74249,,,,FRK2874249D074510,46.36794483402,6.65542264468,LAC
FR-XXX-0001,France,,,,,74256,,,,FRK2874256D074570,45.95580235931,6.63863328421,LAC
FR-XXX-0001,France,,,,,74258,,,,FRK2874258D074650,46.07971280191,6.71185954180,LAC
FR-XXX-0001,France,,,,,74263,,,,FRK2874263D074040,46.34081457218,6.39124763135,LAC
FR-XXX-0001,France,,,,,74267,,,,FRK2874267D074310,45.86258725277,6.14441830718,LAC
